지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),지면상태(지면상태코드),지면온도(°C)
108,서울,2024-10-21 08:00,11.3,,3.5,50,69,1014.9,0,,,8,8,,11.1
108,서울,2024-10-21 09:00,12.1,,2.7,50,67,1015.7,0,,,10,10,,12.4
108,서울,2024-10-21 10:00,13.1,0,2.8,50,67,1015.3,.1,,,8,8,,14.9
108,서울,2024-10-21 11:00,15.3,,2.7,70,61,1014.6,.4,,,8,8,,19
108,서울,2024-10-21 12:00,16.4,,2.4,50,59,1013.8,.1,,,9,9,,20.2
108,서울,2024-10-21 13:00,17.3,,1.6,70,58,1013.2,0,,,9,9,,21.5
108,서울,2024-10-21 14:00,18.5,,2.1,110,56,1012.4,.2,,,8,8,,23.6
108,서울,2024-10-21 15:00,19.1,,1.6,140,54,1012,.2,,,9,9,,22.1
108,서울,2024-10-21 16:00,19,,2,140,54,1011.6,.1,,,9,9,,19.9
108,서울,2024-10-21 17:00,18.5,,2.1,20,59,1011.3,0,,,10,10,,18.2
108,서울,2024-10-21 18:00,17.6,,1.8,50,63,1011.5,0,,,10,10,,16.6
108,서울,2024-10-21 19:00,17.3,,1.7,20,66,1012.2,,,,10,4,,16.1
108,서울,2024-10-21 20:00,17.1,0,1.6,50,69,1012,,,,10,7,,15.8
108,서울,2024-10-21 21:00,16.7,0,1.5,20,73,1012.3,,,,10,8,,15.7
108,서울,2024-10-21 22:00,16.6,0,1.6,20,73,1012,,,,10,3,,15.6
108,서울,2024-10-21 23:00,16.4,,2.1,20,76,1011.9,,,,10,8,,15.5
108,서울,2024-10-22 00:00,16.2,0,2.2,50,76,1011,,,,10,7,,15.2
108,서울,2024-10-22 01:00,16,,2.1,70,75,1009.8,,,,10,0,,15
108,서울,2024-10-22 02:00,16,0,1.4,70,72,1010.3,,,,10,8,,15.2
108,서울,2024-10-22 03:00,15.8,0,1.8,90,77,1010.1,,,,10,8,,15.1
108,서울,2024-10-22 04:00,15.4,.2,2.1,50,82,1009.3,,,,10,8,,14.9
108,서울,2024-10-22 05:00,15.3,0,1.7,50,80,1008.5,,,,10,8,,14.7
108,서울,2024-10-22 06:00,15.2,0,1.9,70,82,1007.8,,,,10,7,,14.5
108,서울,2024-10-22 07:00,14.9,.1,2.3,70,85,1007.6,0,,,10,8,,14.4
108,서울,2024-10-22 08:00,15,0,2.9,50,87,1007.3,0,,,10,7,,14.8
108,서울,2024-10-22 09:00,15,.7,2.8,50,90,1006.7,0,,,10,7,,15.2
108,서울,2024-10-22 10:00,15.1,.3,3.2,50,91,1006.3,0,,,10,7,,15.6
108,서울,2024-10-22 11:00,15.3,1,2.2,70,93,1005.6,0,,,10,8,,16
108,서울,2024-10-22 12:00,15.5,.5,2.4,70,94,1004.5,0,,,10,8,,16.6
108,서울,2024-10-22 13:00,15.4,1.1,2.4,70,94,1004.1,0,,,10,7,,16
108,서울,2024-10-22 14:00,15.7,.8,1.8,50,94,1002.4,0,,,10,9,,16.5
108,서울,2024-10-22 15:00,15.7,1.1,1.1,50,95,1002.2,0,,,10,8,,16.2
108,서울,2024-10-22 16:00,15.8,.4,1.2,340,94,1001.9,0,,,10,9,,16.1
108,서울,2024-10-22 17:00,15.9,.4,.5,50,95,1001.3,0,,,10,8,,16.1
108,서울,2024-10-22 18:00,15.9,2.9,1.1,50,96,1000.7,0,,,10,9,,15.8
108,서울,2024-10-22 19:00,16,1.4,.9,50,96,1000.5,,,,10,8,,15.8
108,서울,2024-10-22 20:00,15.9,1.8,1.3,20,96,1000.1,,,,10,9,,15.8
108,서울,2024-10-22 21:00,15.9,2.8,1,50,96,999.5,,,,10,9,,15.8
108,서울,2024-10-22 22:00,16.6,2,3.4,230,98,999.3,,,,10,9,,16
108,서울,2024-10-22 23:00,15.9,1.6,3.3,230,96,999.5,,,,10,9,,15.7
108,서울,2024-10-23 00:00,15.2,1.5,3.4,250,96,999.4,,,,10,9,,15.2
108,서울,2024-10-23 01:00,14.8,1.1,3.6,250,93,999.8,,,,10,9,,14.8
108,서울,2024-10-23 02:00,14.4,.2,4.1,270,89,1000,,,,10,8,,14.2
108,서울,2024-10-23 03:00,13.6,0,5,250,88,1000.5,,,,10,8,,13.6
108,서울,2024-10-23 04:00,12.5,.9,4.7,250,92,1000.8,,,,10,8,,13.1
108,서울,2024-10-23 05:00,11.9,0,3,250,89,1000.9,,,,10,8,,12.5
108,서울,2024-10-23 06:00,11.5,0,2.5,250,91,1001.4,,,,10,8,,12.4
108,서울,2024-10-23 07:00,11.5,.1,4.6,250,80,1002.2,0,,,9,9,,11.6
108,서울,2024-10-23 08:00,11.7,,4.5,250,77,1003,0,,,9,9,,11.8
108,서울,2024-10-23 09:00,12.5,,6.6,250,70,1003.9,.4,,,7,7,,14.4
108,서울,2024-10-23 10:00,12.5,,4.6,270,69,1005.1,.4,,,6,6,,13.9
108,서울,2024-10-23 11:00,13,,5.3,250,68,1005.6,0,,,7,7,,15.5
108,서울,2024-10-23 12:00,13.9,,5,250,66,1005.6,.3,,,5,5,,18.5
108,서울,2024-10-23 13:00,14.9,,4.2,250,64,1005.4,.5,,,4,4,,22.1
108,서울,2024-10-23 14:00,15,,3.7,250,63,1005.5,.4,,,6,6,,20
108,서울,2024-10-23 15:00,15,,3.9,230,65,1006.3,.4,,,7,7,,18.5
108,서울,2024-10-23 16:00,15,,2.8,250,64,1006.7,.3,,,7,7,,16.9
108,서울,2024-10-23 17:00,14.4,,3,270,65,1007.3,.2,,,6,6,,15
108,서울,2024-10-23 18:00,13.7,,2.6,250,67,1007.5,0,,,6,6,,13.4
108,서울,2024-10-23 19:00,13.1,,2.5,250,71,1008.3,,,,6,6,,12.3
108,서울,2024-10-23 20:00,12.9,,2.4,250,73,1008.5,,,,6,6,,12.5
108,서울,2024-10-23 21:00,11.7,,2.9,320,73,1009.1,,,,2,2,,10.7
108,서울,2024-10-23 22:00,11,,2.6,320,76,1009.6,,,,0,0,,9.8
108,서울,2024-10-23 23:00,10.3,,1.5,320,80,1009.9,,,,0,0,,9.2
108,서울,2024-10-24 00:00,9.4,,2.1,270,82,1010.3,,,,0,0,,8.6
108,서울,2024-10-24 01:00,8.9,,1.8,270,86,1010.6,,,,0,0,,8.1
108,서울,2024-10-24 02:00,8.5,,.1,0,85,1011,,,,0,0,,7.7
108,서울,2024-10-24 03:00,8,,1.1,270,87,1010.8,,,,0,0,,7.3
108,서울,2024-10-24 04:00,8,,2.3,290,89,1010.9,,,,0,0,,7.2
108,서울,2024-10-24 05:00,7.5,,1.4,270,87,1010.9,,,,0,0,,6.8
108,서울,2024-10-24 06:00,7.2,,.7,320,90,1011.2,,,,0,0,,6.5
108,서울,2024-10-24 07:00,7.1,,1.2,20,88,1011.5,0,,,0,0,,6.5
108,서울,2024-10-24 08:00,7.4,,1.6,20,90,1012,.6,,,0,0,,7.2
108,서울,2024-10-24 09:00,9.7,,1.1,20,83,1012.6,1,,,0,0,,12.4
108,서울,2024-10-24 10:00,12.2,,1.5,20,73,1012.9,1,,,0,0,,18
108,서울,2024-10-24 11:00,14.4,,2.2,250,58,1012.8,1,,,0,0,,21.1
108,서울,2024-10-24 12:00,15.9,,3.3,290,57,1012.3,1,,,0,0,,24.1
108,서울,2024-10-24 13:00,17.3,,2.8,290,54,1011.5,1,,,0,0,,25.5
108,서울,2024-10-24 14:00,17.8,,3,290,52,1010.9,1,,,0,0,,24
108,서울,2024-10-24 15:00,18.3,,4.3,340,50,1010.6,1,,,0,0,,22.2
108,서울,2024-10-24 16:00,18.1,,2.5,340,52,1011.1,1,,,0,0,,18.8
108,서울,2024-10-24 17:00,17.2,,3,340,51,1011,1,,,0,0,,15.2
108,서울,2024-10-24 18:00,15.9,,2.4,340,55,1011.7,.3,,,0,0,,12.8
108,서울,2024-10-24 19:00,14.9,,1.8,340,60,1012.2,,,,0,0,,11.6
108,서울,2024-10-24 20:00,14,,.9,340,66,1012.5,,,,0,0,,10.8
108,서울,2024-10-24 21:00,13.2,,1.3,20,71,1012.9,,,,0,0,,10.1
108,서울,2024-10-24 22:00,12.5,,1.1,360,74,1013.6,,,,0,0,,9.6
108,서울,2024-10-24 23:00,11.9,,.6,50,75,1014,,,,0,0,,9.2
108,서울,2024-10-25 00:00,11.5,,1.1,20,78,1014.3,,,,0,0,,8.9
108,서울,2024-10-25 01:00,10.8,,1.9,20,83,1014.5,,,,0,0,,8.7
108,서울,2024-10-25 02:00,10.2,,1.8,50,84,1014.3,,,,0,0,,8.4
108,서울,2024-10-25 03:00,10,,1.9,20,86,1014.5,,,,0,0,,8.2
108,서울,2024-10-25 04:00,9.8,,1.8,70,88,1014.4,,,,0,0,,8.1
108,서울,2024-10-25 05:00,9.6,,1.5,20,89,1014.8,,,,0,0,,7.9
108,서울,2024-10-25 06:00,9.2,,2,20,89,1015.2,,,,0,0,,7.7
108,서울,2024-10-25 07:00,8.8,,1.9,50,89,1014.8,0,,,0,0,,7.5
108,서울,2024-10-25 08:00,9.5,,1.6,70,90,1015.6,.5,,,0,0,,8.3
108,서울,2024-10-25 09:00,12.3,,1.9,70,78,1015.9,1,,,0,0,,13.5
108,서울,2024-10-25 10:00,14.7,,2.1,70,64,1015.9,1,,,0,0,,19.3
108,서울,2024-10-25 11:00,17,,2.7,70,54,1015.5,1,,,0,0,,22.4
108,서울,2024-10-25 12:00,18.7,,2.7,50,48,1015,1,,,2,0,,25.4
108,서울,2024-10-25 13:00,20.2,,2.4,70,40,1014,1,,,2,0,,26.9
108,서울,2024-10-25 14:00,21.4,,1.8,70,36,1013.3,1,,,7,0,,24.5
108,서울,2024-10-25 15:00,21.3,,.8,70,35,1013.2,.9,,,7,0,,21.3
108,서울,2024-10-25 16:00,21,,1.3,50,37,1013.4,.5,,,7,0,,19.4
108,서울,2024-10-25 17:00,19.7,,.8,340,45,1013.6,0,,,8,0,,16.9
108,서울,2024-10-25 18:00,18.1,,.9,20,51,1013.6,0,,,8,0,,14.6
108,서울,2024-10-25 19:00,17,,.9,20,55,1013.8,,,,9,4,,13.4
108,서울,2024-10-25 20:00,15.9,,1.5,50,54,1013.4,,,,9,8,,12.6
108,서울,2024-10-25 21:00,15.5,,1.3,20,57,1013.3,,,,8,0,,12.2
108,서울,2024-10-25 22:00,15,,1.8,20,61,1013.6,,,,8,8,,11.9
108,서울,2024-10-25 23:00,14.3,,1.6,50,67,1013.4,,,,6,6,,11.5
108,서울,2024-10-26 00:00,13.8,,.9,50,69,1013.3,,,,7,0,,10.8
108,서울,2024-10-26 01:00,13.4,,1.4,50,73,1013.4,,,,7,7,,10.7
108,서울,2024-10-26 02:00,12.8,,1.3,20,76,1013.2,,,,4,4,,10.1
108,서울,2024-10-26 03:00,12.2,,1.8,20,79,1012.9,,,,6,0,,9.7
108,서울,2024-10-26 04:00,11.8,,1.8,50,80,1012.3,,,,6,0,,9.6
108,서울,2024-10-26 05:00,11.6,,1.9,20,81,1012.4,,,,2,0,,9
108,서울,2024-10-26 06:00,11,,1.8,50,85,1012.5,,,,7,0,,8.9
108,서울,2024-10-26 07:00,10.8,,1.6,50,84,1012.4,0,,,5,0,,8.7
108,서울,2024-10-26 08:00,11.4,,1.5,70,85,1012.4,.5,,,1,0,,9.5
108,서울,2024-10-26 09:00,14.2,,2.5,70,75,1012.3,1,,,1,0,,14.7
108,서울,2024-10-26 10:00,16.6,,2.1,70,69,1011.6,1,,,0,0,,20.3
108,서울,2024-10-26 11:00,19.3,,1.7,90,61,1011.2,1,,,0,0,,23.7
108,서울,2024-10-26 12:00,20.9,,2.2,90,57,1010.6,1,,,0,0,,27.1
108,서울,2024-10-26 13:00,21.8,,3,70,53,1009.4,1,,,0,0,,28.2
108,서울,2024-10-26 14:00,23,,3,110,47,1008.2,1,,,0,0,,27.1
108,서울,2024-10-26 15:00,23.5,,1.5,90,46,1007.8,1,,,0,0,,25.6
108,서울,2024-10-26 16:00,24,,2.4,180,46,1008.4,1,,,0,0,,21.5
108,서울,2024-10-26 17:00,22.6,,2.6,140,51,1007.8,1,,,1,0,,18.2
108,서울,2024-10-26 18:00,21,,1.2,160,56,1008.2,.2,,,1,0,,16.1
108,서울,2024-10-26 19:00,19.5,,.6,20,65,1008.5,,,,0,0,,14.9
108,서울,2024-10-26 20:00,18.4,,1.5,70,68,1008.2,,,,2,2,,14
108,서울,2024-10-26 21:00,17.4,,1.9,20,71,1008.1,,,,0,0,,13.4
108,서울,2024-10-26 22:00,16.8,,1.8,20,73,1008.6,,,,5,2,,13.2
108,서울,2024-10-26 23:00,16.6,,2,50,76,1008.5,,,,4,4,,13
108,서울,2024-10-27 00:00,16.1,,1.5,20,77,1007.8,,,,7,0,,12.6
108,서울,2024-10-27 01:00,15.9,,1.6,50,78,1007.9,,,,7,7,,12.6
108,서울,2024-10-27 02:00,15.4,,2,50,79,1007.3,,,,10,9,,12.9
108,서울,2024-10-27 03:00,15.4,,1.8,70,80,1006.3,,,,9,0,,12.9
108,서울,2024-10-27 04:00,15.1,,1.4,70,80,1005.9,,,,9,0,,12.7
108,서울,2024-10-27 05:00,15,,1,90,81,1005.8,,,,8,0,,12.7
108,서울,2024-10-27 06:00,14.7,,1.3,20,82,1005.7,,,,7,0,,12.5
108,서울,2024-10-27 07:00,14.4,,1.9,50,83,1005,0,,,8,0,,12.4
108,서울,2024-10-27 08:00,14.5,,1.9,50,85,1004.2,0,,,8,0,,13.5
108,서울,2024-10-27 09:00,15.5,,1.5,360,82,1004.7,0,,,9,6,,15.9
108,서울,2024-10-27 10:00,17.1,,1.3,50,76,1004.3,.2,,,8,2,,19.7
108,서울,2024-10-27 11:00,17.5,,1.5,250,75,1003.9,0,,,9,6,,18.3
108,서울,2024-10-27 12:00,18.3,,2.7,290,71,1003.2,0,,,9,7,,20.3
108,서울,2024-10-27 13:00,18.6,,2.5,290,70,1002.6,0,,,9,4,,21.4
108,서울,2024-10-27 14:00,18.3,,2.5,290,69,1002.1,0,,,10,3,,18.9
108,서울,2024-10-27 15:00,17.8,0,1.9,270,72,1001.3,0,,,10,5,,18.1
108,서울,2024-10-27 16:00,17.6,,1.6,270,72,1001.8,0,,,10,10,,17.5
108,서울,2024-10-27 17:00,17.1,,2,270,75,1001.6,0,,,10,10,,16.3
108,서울,2024-10-27 18:00,16.6,,2.1,290,79,1001.6,0,,,9,5,,15.2
108,서울,2024-10-27 19:00,16.1,,2.7,270,81,1002.3,,,,9,8,,14.4
108,서울,2024-10-27 20:00,15.7,,2.4,270,82,1003,,,,8,8,,13.9
108,서울,2024-10-27 21:00,15.4,,1,270,82,1002.5,,,,8,0,,13.5
108,서울,2024-10-27 22:00,14.9,,.2,0,84,1002.6,,,,7,7,,12.8
108,서울,2024-10-27 23:00,14.5,,.7,290,86,1002.6,,,,7,7,,12.3
108,서울,2024-10-28 00:00,14,,.1,0,87,1002.3,,,,5,0,,11.7
108,서울,2024-10-28 01:00,13.6,,1.6,270,90,1002.2,,,,0,0,,11.3
108,서울,2024-10-28 02:00,13.2,,.1,0,91,1002.5,,,,0,0,,10.8
108,서울,2024-10-28 03:00,12.7,,0,0,91,1002.4,,,,7,0,,10.6
108,서울,2024-10-28 04:00,12.5,,.7,320,93,1002.1,,,,1,0,,10.3
108,서울,2024-10-28 05:00,12.4,,1.3,50,93,1002.9,,,,9,9,,11.9
108,서울,2024-10-28 06:00,12.7,,1.5,50,94,1003.2,,,,10,10,,12.5
108,서울,2024-10-28 07:00,12.9,,2.3,50,94,1003.4,0,,,10,10,,12.8
108,서울,2024-10-28 08:00,13.1,,2,50,93,1004.2,0,,,10,10,,13.5
108,서울,2024-10-28 09:00,13.6,,2.6,50,91,1004.7,0,,,10,10,,15
108,서울,2024-10-28 10:00,14.4,,1.9,70,86,1005,.1,,,8,8,,17.8
108,서울,2024-10-28 11:00,16,,1.6,50,79,1005.1,.4,,,8,8,,20.4
108,서울,2024-10-28 12:00,17,,2.6,360,74,1005.1,.1,,,9,9,,20.8
108,서울,2024-10-28 13:00,18.7,,2.3,20,69,1003.9,.5,,,2,2,,26.2
108,서울,2024-10-28 14:00,19.4,,1.7,70,65,1003.5,.5,,,5,5,,24.2
108,서울,2024-10-28 15:00,20.1,,1.7,50,64,1003.4,.2,,,7,7,,22.9
108,서울,2024-10-28 16:00,19.6,,3.1,50,62,1003.6,.1,,,9,9,,18.6
108,서울,2024-10-28 17:00,19,,3,50,63,1003.9,0,,,7,7,,17.3
108,서울,2024-10-28 18:00,18.4,,2.5,70,62,1004.6,0,,,8,8,,16.1
108,서울,2024-10-28 19:00,17.7,0,3.8,50,62,1005.4,,,,6,6,,15
108,서울,2024-10-28 20:00,16.9,,3.9,50,64,1005.9,,,,6,1,,14
108,서울,2024-10-28 21:00,16,,3.7,70,65,1006.8,,,,7,7,,13.1
108,서울,2024-10-28 22:00,15.7,,3.6,70,64,1007.5,,,,9,7,,13.3
108,서울,2024-10-28 23:00,15.4,,2.6,70,65,1007.8,,,,10,10,,13.4
108,서울,2024-10-29 00:00,15.1,,3.5,70,66,1007.9,,,,8,8,,13
108,서울,2024-10-29 01:00,14.7,,2.4,70,67,1008,,,,8,8,,12.7
108,서울,2024-10-29 02:00,14.5,,3.1,70,68,1008.1,,,,7,7,,12.5
108,서울,2024-10-29 03:00,14.1,,4.5,50,68,1007.8,,,,7,7,,12.1
108,서울,2024-10-29 04:00,13.8,,3.3,50,69,1007.4,,,,8,8,,11.9
108,서울,2024-10-29 05:00,13.5,,2.3,70,70,1007.5,,,,7,7,,11.3
108,서울,2024-10-29 06:00,13.5,,3.6,50,68,1007.5,,,,8,8,,11.6
108,서울,2024-10-29 07:00,13.6,,3,70,66,1007.7,0,,,8,8,,11.8
108,서울,2024-10-29 08:00,13.7,,2.6,50,65,1008.3,0,,,8,6,,12.4
108,서울,2024-10-29 09:00,14.2,,2.7,70,63,1009,0,,,8,2,,13.8
108,서울,2024-10-29 10:00,15.4,,2.8,50,58,1009,.2,,,9,3,,16.9
108,서울,2024-10-29 11:00,15.6,0,1.1,70,58,1008.9,0,,,10,6,,15.9
108,서울,2024-10-29 12:00,15.8,0,2.4,70,57,1008.4,0,,,9,4,,17.2
108,서울,2024-10-29 13:00,16.9,,2.5,70,53,1007.8,0,,,8,5,,19.7
108,서울,2024-10-29 14:00,17.6,,2,50,49,1007.3,0,,,8,1,,19.4
108,서울,2024-10-29 15:00,18.1,,2.6,20,51,1007.1,0,,,9,6,,19.1
108,서울,2024-10-29 16:00,18,,1.5,360,52,1007.4,0,,,10,3,,17.7
108,서울,2024-10-29 17:00,17,0,1.9,360,63,1007.2,0,,,7,6,,16.4
108,서울,2024-10-29 18:00,16.3,,1.4,50,64,1007.3,0,,,4,4,,14.6
108,서울,2024-10-29 19:00,15.3,,.7,50,66,1007.9,,,,4,4,,13.5
108,서울,2024-10-29 20:00,15.1,,1,360,70,1008.6,,,,7,7,,13.5
108,서울,2024-10-29 21:00,14.6,,1.8,20,71,1008.5,,,,3,3,,12.7
108,서울,2024-10-29 22:00,13.9,,1.3,50,74,1009.2,,,,1,1,,11.6
108,서울,2024-10-29 23:00,13.9,,.8,50,73,1009,,,,1,1,,12.3
108,서울,2024-10-30 00:00,13.7,,1.8,20,75,1009.1,,,,0,0,,11.5
108,서울,2024-10-30 01:00,13.2,,1.3,20,78,1009.7,,,,0,0,,10.8
108,서울,2024-10-30 02:00,13,,.7,320,79,1010.1,,,,0,0,,11.1
108,서울,2024-10-30 03:00,12.7,,1,360,80,1010.3,,,,6,6,,11.5
108,서울,2024-10-30 04:00,12.6,,.1,0,81,1010.5,,,,3,3,,10.7
108,서울,2024-10-30 05:00,12.3,,.3,0,83,1011,,,,0,0,,10.3
108,서울,2024-10-30 06:00,11.8,,.6,50,85,1011.3,,,,0,0,,9.6
108,서울,2024-10-30 07:00,11.5,,.5,20,88,1011.9,0,,,0,0,,9.3
108,서울,2024-10-30 08:00,11.6,,1.3,360,89,1012.2,.5,,,0,0,,10.2
108,서울,2024-10-30 09:00,13.2,,1.2,340,84,1012.8,1,,,0,0,,14.6
108,서울,2024-10-30 10:00,15.9,,.9,70,73,1012.6,1,,,0,0,,20.1
108,서울,2024-10-30 11:00,18,,1.3,140,63,1013,1,,,1,1,,23.1
108,서울,2024-10-30 12:00,19.9,,1.2,160,60,1012.6,1,,,0,0,,25.9
108,서울,2024-10-30 13:00,20.6,,2.6,200,53,1011.7,1,,,0,0,,26.7
108,서울,2024-10-30 14:00,21.3,,2.6,230,49,1011,1,,,0,0,,25.6
108,서울,2024-10-30 15:00,21.2,,2.4,270,47,1010.5,1,,,0,0,,23.4
108,서울,2024-10-30 16:00,20.8,,2.5,250,47,1010.9,1,,,0,0,,19.1
108,서울,2024-10-30 17:00,19.4,,2.7,270,50,1011.3,1,,,0,0,,16.1
108,서울,2024-10-30 18:00,17.8,,2.8,320,60,1011.8,.1,,,0,0,,14.3
108,서울,2024-10-30 19:00,16.9,,3.1,320,67,1012.7,,,,0,0,,13.4
108,서울,2024-10-30 20:00,16.2,,3.7,320,72,1012.8,,,,3,1,,12.8
108,서울,2024-10-30 21:00,15.5,,1,270,73,1012.7,,,,4,0,,12.3
108,서울,2024-10-30 22:00,15,,.3,0,75,1012.8,,,,7,7,,12
108,서울,2024-10-30 23:00,14.2,,1.3,340,79,1013,,,,2,2,,11.3
108,서울,2024-10-31 00:00,13.7,,1.1,340,81,1013.2,,,,0,0,,10.7
108,서울,2024-10-31 01:00,13,,2,20,85,1013.1,,,,0,0,,10.3
108,서울,2024-10-31 02:00,12.4,,1.9,20,86,1013.3,,,,0,0,,9.9
108,서울,2024-10-31 03:00,12,,1.7,70,86,1013.3,,,,0,0,,9.7
108,서울,2024-10-31 04:00,11.8,,1.9,70,84,1012.7,,,,0,0,,9.4
108,서울,2024-10-31 05:00,11.6,,1.7,70,83,1013.1,,,,0,0,,9.1
108,서울,2024-10-31 06:00,11.4,,1.1,50,85,1013.4,,,,0,0,,8.9
108,서울,2024-10-31 07:00,11.2,,1.9,20,86,1013.6,0,,,0,0,,8.8
108,서울,2024-10-31 08:00,11.3,,1.6,50,86,1014,.5,,,2,0,,10
108,서울,2024-10-31 09:00,13.5,,2.1,50,78,1014.3,1,,,3,0,,14.4
108,서울,2024-10-31 10:00,16.1,,2.2,90,70,1013.9,1,,,2,0,,19.7
108,서울,2024-10-31 11:00,18.4,,1.2,70,61,1013.3,1,,,6,2,,23.9
108,서울,2024-10-31 12:00,19.7,,1.8,90,53,1013.1,.8,,,1,0,,25.4
108,서울,2024-10-31 13:00,21,,1.3,50,48,1012.1,1,,,0,0,,27.1
108,서울,2024-10-31 14:00,22,,1.6,180,44,1011.1,1,,,0,0,,26.3
108,서울,2024-10-31 15:00,22.3,,1.6,270,43,1011.2,1,,,0,0,,24
108,서울,2024-10-31 16:00,22.2,,.9,160,44,1010.9,1,,,0,0,,20.1
108,서울,2024-10-31 17:00,21,,1.1,270,46,1010.7,1,,,1,0,,17.2
108,서울,2024-10-31 18:00,18.7,,.8,320,56,1010.7,.1,,,2,0,,14.6
108,서울,2024-10-31 19:00,17.2,,1.5,320,60,1011.1,,,,0,0,,13.2
108,서울,2024-10-31 20:00,16.6,,2,290,63,1011.6,,,,0,0,,12.5
108,서울,2024-10-31 21:00,15.8,,.8,320,67,1011.7,,,,0,0,,11.8
108,서울,2024-10-31 22:00,14.9,,.2,0,71,1011.9,,,,0,0,,11.2
108,서울,2024-10-31 23:00,14.4,,1.5,360,70,1012.3,,,,0,0,,10.8
108,서울,2024-11-01 00:00,13.9,,1.6,20,74,1011.8,,,,8,0,,10.9
108,서울,2024-11-01 01:00,13.7,,1.9,360,74,1011.6,,,,9,1,,11.2
108,서울,2024-11-01 02:00,13.2,,.9,50,76,1011.4,,,,9,2,,11.1
108,서울,2024-11-01 03:00,13.1,,2.1,20,78,1011.5,,,,9,0,,11.2
108,서울,2024-11-01 04:00,12.9,,1.2,20,80,1011.5,,,,9,0,,11.3
108,서울,2024-11-01 05:00,12.9,,.9,340,79,1010.8,,,,9,0,,11.5
108,서울,2024-11-01 06:00,13,,1.8,360,80,1010.7,,,,9,0,,11.6
108,서울,2024-11-01 07:00,13.1,,1.4,360,81,1011,0,,,9,0,,11.7
108,서울,2024-11-01 08:00,13.1,,1.9,50,81,1011,0,,,9,6,,12.3
108,서울,2024-11-01 09:00,13.5,,1.6,50,80,1011.7,0,,,10,6,,13.3
108,서울,2024-11-01 10:00,14.5,,2.6,50,78,1011.4,0,,,10,0,,15.5
108,서울,2024-11-01 11:00,15.8,,1.6,50,70,1010.2,0,,,10,0,,17.9
108,서울,2024-11-01 12:00,16.6,,3.4,20,66,1009.8,0,,,10,0,,18.2
108,서울,2024-11-01 13:00,17.5,,2.2,340,63,1009,0,,,10,0,,20.1
108,서울,2024-11-01 14:00,18.2,,1.8,70,58,1007.9,0,,,10,0,,20
108,서울,2024-11-01 15:00,18.6,,1.7,50,56,1007.6,.1,,,10,0,,19.3
108,서울,2024-11-01 16:00,18.1,,1.4,70,58,1007.4,0,,,10,0,,17.4
108,서울,2024-11-01 17:00,17.6,,1.5,50,60,1007.4,0,,,10,0,,16
108,서울,2024-11-01 18:00,16.9,,.9,320,65,1007.2,0,,,10,0,,14.6
108,서울,2024-11-01 19:00,16.3,,.8,290,68,1006.9,,,,10,10,,14
108,서울,2024-11-01 20:00,16,,1.1,340,70,1006.7,,,,10,10,,13.7
108,서울,2024-11-01 21:00,15.5,,1.1,50,70,1006.4,,,,10,0,,13.3
108,서울,2024-11-01 22:00,15.2,,1.6,360,74,1005.9,,,,10,10,,13.1
108,서울,2024-11-01 23:00,15,,.3,0,75,1005.6,,,,10,10,,12.9
108,서울,2024-11-02 00:00,15,,1.9,90,71,1005.4,,,,10,0,,12.7
108,서울,2024-11-02 01:00,15,,1.7,70,67,1004.8,,,,10,10,,12.3
108,서울,2024-11-02 02:00,14.9,,2.1,110,67,1004.5,,,,10,10,,12.1
108,서울,2024-11-02 03:00,14.8,,.9,140,66,1004.7,,,,10,0,,11.9
108,서울,2024-11-02 04:00,14.3,,.7,230,69,1004.4,,,,8,0,,11.3
108,서울,2024-11-02 05:00,13.9,,1.5,230,68,1004.6,,,,8,0,,10.7
108,서울,2024-11-02 06:00,13.3,,1,70,73,1004.8,,,,0,0,,9.9
108,서울,2024-11-02 07:00,13.1,,.7,360,72,1005.2,0,,,0,0,,9.7
108,서울,2024-11-02 08:00,13.2,,1.8,270,70,1006.1,.5,,,0,0,,10.4
108,서울,2024-11-02 09:00,15.2,,1.3,270,65,1006.8,1,,,0,0,,14.8
108,서울,2024-11-02 10:00,19.1,,3.7,50,54,1007.4,1,,,0,0,,19.7
108,서울,2024-11-02 11:00,21,,2.7,50,52,1007.4,1,,,2,0,,23.5
108,서울,2024-11-02 12:00,22.3,,2.7,50,48,1007,1,,,3,0,,26.3
108,서울,2024-11-02 13:00,23.6,,3.4,50,47,1006.8,1,,,4,0,,27.6
108,서울,2024-11-02 14:00,24,,2.7,70,44,1006.5,1,,,1,0,,26.3
108,서울,2024-11-02 15:00,24.8,,1.5,270,42,1006.6,1,,,1,1,,24.5
108,서울,2024-11-02 16:00,24.7,,2.6,270,42,1006.8,1,,,1,1,,21.8
108,서울,2024-11-02 17:00,23.2,,2.2,320,44,1007.3,1,,,0,0,,18.3
108,서울,2024-11-02 18:00,21.2,,3.2,320,50,1008.1,.1,,,0,0,,16
108,서울,2024-11-02 19:00,19.8,,1.9,20,54,1009.1,,,,1,1,,14.9
108,서울,2024-11-02 20:00,19.1,,1.5,90,56,1010,,,,0,0,,14.5
108,서울,2024-11-02 21:00,18,,1.3,70,58,1010.9,,,,0,0,,13.3
